,lon,lat,ubar,vbar
0,-90.0,26.5,-0.041001247598872845,-0.17906208252108344
1,-90.09482502793347,26.208811016631337,-0.09374825976383114,-0.2094633886922178
2,-90.27181880088736,25.85859439821016,-0.15973165053172136,-0.18503875261411967
3,-88.2,27.0,0.1417237932599205,-0.13071765444768316
4,-87.91758731579634,26.81016070754425,0.2411191745125099,-0.10123409694142185
5,-87.52013798745803,26.67071788224141,0.2941033689883051,-0.06444490136806161
6,-87.06992517836525,26.55495980739192,0.31182031582731107,-0.06557936691342137
