,lonbins,latbins,ubar,vbar,shape
80,-88.24705882352941,24.493750000000002,0.03514946092189467,0.11664354145791822,0.0
81,-88.03529411764706,24.493750000000002,-0.04590141434947307,0.22512106575765192,0.0
82,-87.82352941176471,24.493750000000002,-0.2992344182889051,0.34903740522497234,0.0
83,-87.61176470588235,24.493750000000002,-0.4453579047762603,0.46488488854953625,0.0
84,-87.4,24.493750000000002,-0.2469413759011544,0.1308404732378543,0.0
85,-87.18823529411765,24.493750000000002,-0.3222516085121861,0.10887950151783753,0.0
86,-86.97647058823529,24.493750000000002,-0.22172951812365266,-0.1426417463721664,0.0
87,-86.76470588235294,24.493750000000002,-0.1808572652182669,-0.07373351495536504,0.0
88,-86.55294117647058,24.493750000000002,-0.2954783496909508,0.07738813137044984,0.0
89,-86.34117647058824,24.493750000000002,-0.2621706153296807,-0.03014990972161851,0.0
90,-86.12941176470588,24.493750000000002,-0.19571675276081474,0.016608454696129805,0.0
91,-85.91764705882353,24.493750000000002,-0.049866945037366266,-0.024089298080313522,0.0
92,-85.70588235294117,24.493750000000002,-0.018318565070602692,-0.16539501878302157,0.0
93,-85.49411764705883,24.493750000000002,0.015679874098759792,-0.19218191458590722,0.0
94,-85.28235294117647,24.493750000000002,-0.03550122985242524,-0.23650314349362622,0.0
95,-85.07058823529411,24.493750000000002,0.08039327197763493,-0.106866695760935,0.0
96,-84.85882352941177,24.493750000000002,0.06791280669090655,-0.28282863986253265,0.0
97,-84.6470588235294,24.493750000000002,0.1995182822486743,-0.40702500471508035,0.0
98,-84.43529411764706,24.493750000000002,0.19357014568122277,-0.1371948724903816,0.0
99,-84.2235294117647,24.493750000000002,0.15774954340026603,-0.18669575278880535,0.0
100,-84.01176470588236,24.493750000000002,0.1870179518431141,-0.2880340568559212,0.0
101,-83.8,24.493750000000002,0.18001023396579646,-0.14504826133727605,0.0
102,-90.78823529411764,24.725,-0.0019208425245413009,-0.05710095233626679,0.0
103,-90.5764705882353,24.725,-0.005202057981349943,-0.06261586767054729,0.0
104,-90.36470588235294,24.725,-0.018122687425683792,-0.1607035954270295,0.0
105,-90.15294117647059,24.725,0.02216860241405196,-0.1470954713573509,0.0
106,-89.94117647058823,24.725,0.09818624224194251,-0.20016860440793718,0.0
107,-89.72941176470589,24.725,0.11412718136451179,-0.2570083669455872,0.0
108,-89.51764705882353,24.725,0.2889655188927154,-0.24562693975683408,0.0
109,-89.30588235294118,24.725,0.3668712346371715,-0.310349972152781,0.0
110,-89.09411764705882,24.725,0.31696464832465876,-0.16755544178855197,0.0
111,-88.88235294117646,24.725,0.09393828595775226,0.09980903294965063,0.0
112,-88.67058823529412,24.725,0.03255801059959782,0.12458830078506576,0.0
113,-88.45882352941176,24.725,-0.04514437388107582,0.16440829308667268,0.0
114,-88.24705882352941,24.725,-0.10411964320816522,0.23864303906572398,0.0
115,-88.03529411764706,24.725,-0.1592326224311052,0.29705190049392155,0.0
116,-87.82352941176471,24.725,-0.4813207191384704,0.5911227390516296,0.0
117,-87.61176470588235,24.725,-0.21089921632092057,0.16417590659337283,0.0
118,-87.4,24.725,-0.2922552599044498,0.20084755793321685,0.0
119,-87.18823529411765,24.725,-0.2537263049552776,0.15946761109503588,0.0
120,-86.97647058823529,24.725,-0.23404957156733583,-0.06160969435070658,0.0
121,-86.76470588235294,24.725,-0.3554135041403507,-0.1321395495777345,0.0
122,-86.55294117647058,24.725,-0.32187465000201393,-0.09314652273929518,0.0
123,-86.34117647058824,24.725,-0.14410569502185253,-0.11769073258523984,0.0
124,-86.12941176470588,24.725,-0.01993459986292154,-0.06748611400697063,0.0
125,-85.91764705882353,24.725,-0.03787269088295843,-0.1871878841553492,0.0
126,-85.70588235294117,24.725,0.010437814395843265,-0.17594918043086843,0.0
127,-85.49411764705883,24.725,0.05257631928712315,-0.25247938769138506,0.0
128,-85.28235294117647,24.725,0.04224979123296372,-0.2839425080785266,0.0
129,-85.07058823529411,24.725,0.004013187625044746,-0.2891273884587197,0.0
130,-84.85882352941177,24.725,0.048345871205957174,-0.30946143253563607,0.0
131,-84.6470588235294,24.725,0.09744626765034135,-0.45549769666918566,0.0
132,-84.43529411764706,24.725,0.09124405822941203,-0.1646449175129608,0.0
133,-84.2235294117647,24.725,0.13795852535184994,-0.19429094727428498,0.0
134,-84.01176470588236,24.725,0.11270575012943508,-0.21457023550651755,0.0
135,-83.8,24.725,0.04446445017148617,-0.06517344190872186,0.0
136,-90.78823529411764,24.95625,-0.0686713153985501,-0.07096118879825868,0.0
137,-90.5764705882353,24.95625,-0.06277140366945964,-0.09315972189476124,0.0
138,-90.36470588235294,24.95625,-0.007674697019898234,-0.20349702254879562,0.0
139,-90.15294117647059,24.95625,0.027064600148389743,-0.12304340286031222,0.0
140,-89.94117647058823,24.95625,-0.0011258385875053674,-0.1594423348040878,0.0
141,-89.72941176470589,24.95625,0.15515233868908762,-0.29935102914678197,0.0
142,-89.51764705882353,24.95625,0.20747634001597234,-0.3384497022095819,0.0
143,-89.30588235294118,24.95625,0.12718922609347866,-0.20343609099995238,0.0
144,-89.09411764705882,24.95625,-0.0023047816597989933,0.009427786524448194,0.0
145,-88.88235294117646,24.95625,-0.021486956418290782,0.19798849590738316,0.0
146,-88.67058823529412,24.95625,-0.06573346472830326,0.2127406648334816,0.0
147,-88.45882352941176,24.95625,-0.11405770360461405,0.21722010960871332,0.0
148,-88.24705882352941,24.95625,-0.15570837787925024,0.26873779067773285,0.0
149,-88.03529411764706,24.95625,-0.08080770414001275,0.23192787726153472,0.0
150,-87.82352941176471,24.95625,-0.147157953516009,0.29193800425748273,0.0
151,-87.61176470588235,24.95625,-0.21222131857405452,0.2228020731501331,0.0
152,-87.4,24.95625,-0.22755098304451293,0.28622578395271625,0.0
153,-87.18823529411765,24.95625,-0.2837244675130143,0.18167598806171797,0.0
154,-86.97647058823529,24.95625,-0.11027112571194277,-0.07857133849661768,0.0
155,-86.76470588235294,24.95625,-0.18221911886812098,-0.21302695695018617,0.0
156,-86.55294117647058,24.95625,-0.1917500546234305,-0.23004207419840203,0.0
157,-86.34117647058824,24.95625,-0.21463129013489182,-0.17688313753239246,0.0
158,-86.12941176470588,24.95625,-0.10757102050006284,-0.1564249299747411,0.0
159,-85.91764705882353,24.95625,0.012545381082648485,-0.2167888145346536,0.0
160,-85.70588235294117,24.95625,0.08174941697923184,-0.2781836670102516,0.0
161,-85.49411764705883,24.95625,0.028316619256983883,-0.2899409918138133,0.0
162,-85.28235294117647,24.95625,0.05315509596030607,-0.29031387886392906,0.0
163,-85.07058823529411,24.95625,-0.006158110559891989,-0.23231775256662301,0.0
164,-84.85882352941177,24.95625,0.030940432107278523,-0.3672385323053011,0.0
165,-84.6470588235294,24.95625,-0.015491592600700214,-0.2956855346727398,0.0
166,-84.43529411764706,24.95625,0.011379354362180207,-0.23857576739870934,0.0
167,-84.2235294117647,24.95625,0.0553879646424779,-0.2742557340205036,0.0
168,-84.01176470588236,24.95625,0.052145150078813034,-0.11785995112357601,0.0
169,-83.8,24.95625,-0.008057900096260439,-0.011900092378859382,0.0
170,-90.78823529411764,25.1875,-0.12432470969728195,-0.11773168450211709,0.0
171,-90.5764705882353,25.1875,-0.17459148355918191,-0.13197220587671024,0.0
172,-90.36470588235294,25.1875,-0.14456286179577346,-0.31266235867956815,0.0
173,-90.15294117647059,25.1875,-0.0719693152677814,-0.20695735741872717,0.0
174,-89.94117647058823,25.1875,-0.07366556921054797,-0.18671377275169995,0.0
175,-89.72941176470589,25.1875,-0.1311471507563828,-0.4481727929588303,0.0
176,-89.51764705882353,25.1875,0.01862037662129336,-0.33164479300489913,0.0
177,-89.30588235294118,25.1875,0.009998903120234319,-0.11911215163860449,0.0
178,-89.09411764705882,25.1875,-0.07307447622585532,0.054603657721178575,0.0
179,-88.88235294117646,25.1875,-0.10546437386640185,0.1571140534388132,0.0
180,-88.67058823529412,25.1875,-0.08034109561685894,0.285757798546574,0.0
181,-88.45882352941176,25.1875,-0.08298655329356985,0.306411887977576,0.0
182,-88.24705882352941,25.1875,-0.10406830299836449,0.27547696120953147,0.0
183,-88.03529411764706,25.1875,-0.05227764348958421,0.18060656483282003,0.0
184,-87.82352941176471,25.1875,-0.10249612667537845,0.26564983689018185,0.0
185,-87.61176470588235,25.1875,-0.11444590395155539,0.40712267530551943,0.0
186,-87.4,25.1875,-0.11131398322977623,0.26450646201989014,0.0
187,-87.18823529411765,25.1875,-0.05183302954719596,0.08068729769567601,0.0
188,-86.97647058823529,25.1875,-0.03970943674512058,-0.12322165349845136,0.0
189,-86.76470588235294,25.1875,-0.03145560724589858,-0.11703411786221841,0.0
190,-86.55294117647058,25.1875,-0.07216447471766789,-0.06158307281497379,0.0
191,-86.34117647058824,25.1875,-0.13410937158310102,-0.18598708394980148,0.0
192,-86.12941176470588,25.1875,-0.14473412611824513,-0.261783823976978,0.0
193,-85.91764705882353,25.1875,-0.03530262565503707,-0.2973574505372274,0.0
194,-85.70588235294117,25.1875,0.08260913088808627,-0.32054562781918156,0.0
195,-85.49411764705883,25.1875,0.030830690321780832,-0.21214947519618885,0.0
196,-85.28235294117647,25.1875,0.000866021534848327,-0.2522722923373597,0.0
197,-85.07058823529411,25.1875,0.07153709201685184,-0.3443324238561097,0.0
198,-84.85882352941177,25.1875,0.03155944038424153,-0.39997740427997697,0.0
199,-84.6470588235294,25.1875,0.08220279018771931,-0.3681499061698683,0.0
200,-84.43529411764706,25.1875,-0.0328507628809608,-0.23676564447129758,0.0
201,-84.2235294117647,25.1875,-0.048986643912690704,-0.2570772604435745,0.0
202,-84.01176470588236,25.1875,-0.05958852080166594,-0.09006044215192513,0.0
203,-83.8,25.1875,-0.057199879253879926,-0.0494512633757655,0.0
204,-90.78823529411764,25.41875,-0.1323583617619284,-0.08728927518855224,0.0
205,-90.5764705882353,25.41875,-0.2020815215508623,-0.12563299065790537,0.0
206,-90.36470588235294,25.41875,-0.2169055832054791,-0.2121455583650622,0.0
207,-90.15294117647059,25.41875,-0.1658468714952223,-0.23281671063522474,0.0
208,-89.94117647058823,25.41875,-0.13637610775647466,-0.2564745794596062,0.0
209,-89.72941176470589,25.41875,-0.14300676390329395,-0.47125877752631984,0.0
210,-89.51764705882353,25.41875,-0.11610457678271754,-0.4467660603119579,0.0
211,-89.30588235294118,25.41875,-0.05307555974855062,-0.06577288713868389,0.0
212,-89.09411764705882,25.41875,-0.06366913875476603,0.12402721686024759,0.0
213,-88.88235294117646,25.41875,-0.10032670278726315,0.18623061806038863,0.0
214,-88.67058823529412,25.41875,-0.0862774367321794,0.2724448308880572,0.0
215,-88.45882352941176,25.41875,0.006588611991560831,0.24874257051925763,0.0
216,-88.24705882352941,25.41875,0.03674592464890729,0.2628060393115656,0.0
217,-88.03529411764706,25.41875,-0.00024031163248032535,0.2094252697242248,0.0
218,-87.82352941176471,25.41875,0.10871568892513069,0.21172829469497526,0.0
219,-87.61176470588235,25.41875,0.040306394797155615,0.34673041802498683,0.0
220,-87.4,25.41875,0.0219072247239095,0.373667955591419,0.0
221,-87.18823529411765,25.41875,0.0961291141356858,-0.012310808395580136,0.0
222,-86.97647058823529,25.41875,0.05859547235739299,-0.08341285590104848,0.0
223,-86.76470588235294,25.41875,0.1474051975606226,-0.08740408251195725,0.0
224,-86.55294117647058,25.41875,0.12492119551077312,-0.11400882924133025,0.0
225,-86.34117647058824,25.41875,0.06996721098068975,-0.1625828090758606,0.0
226,-86.12941176470588,25.41875,0.2053853430167471,-0.2584672117744858,0.0
227,-85.91764705882353,25.41875,0.03366212080345037,-0.2790815689025907,0.0
228,-85.70588235294117,25.41875,-0.09872615558785879,-0.3508829187861795,0.0
229,-85.49411764705883,25.41875,0.01839788193074459,-0.2778283861697472,0.0
230,-85.28235294117647,25.41875,0.07713245837714833,-0.3355380085063653,0.0
231,-85.07058823529411,25.41875,0.04616265692281326,-0.46784592618098986,0.0
232,-84.85882352941177,25.41875,0.017603575268401273,-0.38394128065240224,0.0
233,-84.6470588235294,25.41875,-0.0393462575025706,-0.28532348251254913,0.0
234,-84.43529411764706,25.41875,-0.019037243631867325,-0.2399636976923226,0.0
235,-84.2235294117647,25.41875,-0.05406300742723569,-0.19531024709003506,0.0
236,-84.01176470588236,25.41875,-0.06586370524490262,-0.09385361071074626,0.0
237,-83.8,25.41875,-0.05465949441194216,-0.041426779622891145,0.0
238,-90.78823529411764,25.65,-0.26142487775205,-0.10529481287973604,0.0
239,-90.5764705882353,25.65,-0.21708167998001313,-0.06757442540491168,0.0
240,-90.36470588235294,25.65,-0.17058540011171647,-0.12178758192983,0.0
241,-90.15294117647059,25.65,-0.21769884006399107,-0.24475914524553763,0.0
242,-89.94117647058823,25.65,-0.22130065674355534,-0.2854686523057657,0.0
243,-89.72941176470589,25.65,-0.14304705304759616,-0.27890281913981146,0.0
244,-89.51764705882353,25.65,-0.1547453758909448,-0.5586459861724784,0.0
245,-89.30588235294118,25.65,-0.06665339445462291,-0.1865001115131892,0.0
246,-89.09411764705882,25.65,-0.058375746920151635,0.09994900412157333,0.0
247,-88.88235294117646,25.65,-0.02350712166105576,0.15820694507079847,0.0
248,-88.67058823529412,25.65,-0.04402671674220372,0.18998486683229843,0.0
249,-88.45882352941176,25.65,-0.021099937181544338,0.32452405757631303,0.0
250,-88.24705882352941,25.65,0.0031629084058762847,0.2522666463441307,0.0
251,-88.03529411764706,25.65,0.07691937391821606,0.2868536484854168,0.0
252,-87.82352941176471,25.65,0.059418464036391026,0.14206239637905613,0.0
253,-87.61176470588235,25.65,0.1535572242868171,0.33757584126513246,0.0
254,-87.4,25.65,0.21083845138083948,0.37421888730264447,0.0
255,-87.18823529411765,25.65,0.11904015087537596,-0.054855770279679424,0.0
256,-86.97647058823529,25.65,0.12404552224212029,-0.08841389471937215,0.0
257,-86.76470588235294,25.65,0.16010774821405893,-0.08278573396654296,0.0
258,-86.55294117647058,25.65,0.21640942346399714,-0.06793490931524754,0.0
259,-86.34117647058824,25.65,0.20063528325782054,-0.12053246468848565,0.0
260,-86.12941176470588,25.65,0.25067237551957344,-0.1635755342298771,0.0
261,-85.91764705882353,25.65,0.27498311851892393,-0.11557424140510873,0.0
262,-85.70588235294117,25.65,0.3536066171111427,-0.19121961057331355,0.0
263,-85.49411764705883,25.65,0.14788415896466714,-0.34535276453606606,0.0
264,-85.28235294117647,25.65,0.14282826712644767,-0.25464891433729686,0.0
265,-85.07058823529411,25.65,0.1498783321159577,-0.38635710260150025,0.0
266,-84.85882352941177,25.65,0.07947956174041709,-0.3218503003926554,0.0
267,-84.6470588235294,25.65,-0.039876228737239346,-0.3227392914500821,0.0
268,-84.43529411764706,25.65,-0.02060120306930529,-0.2589101382702275,0.0
269,-84.2235294117647,25.65,-0.030342451584387628,-0.1419431452353877,0.0
270,-84.01176470588236,25.65,-0.02640327892674158,-0.11665943738945417,0.0
271,-83.8,25.65,-0.028221575624380955,-0.06231020362514029,0.0
272,-90.78823529411764,25.88125,-0.1248517208850556,-0.12863646609856308,0.0
273,-90.5764705882353,25.88125,-0.168870092976492,-0.08999443048715174,0.0
274,-90.36470588235294,25.88125,-0.17231575002978863,-0.16571588287582303,0.0
275,-90.15294117647059,25.88125,-0.15277656635798767,-0.20073955382770223,0.0
276,-89.94117647058823,25.88125,-0.17643863804113305,-0.24819344013562442,0.0
277,-89.72941176470589,25.88125,-0.13310481413810196,-0.33179838967540803,0.0
278,-89.51764705882353,25.88125,-0.15024578613578196,-0.5465418342239107,0.0
279,-89.30588235294118,25.88125,-0.037534689487252616,-0.22012097873980568,0.0
280,-89.09411764705882,25.88125,-0.002611094713411296,0.05783628597868083,0.0
281,-88.88235294117646,25.88125,0.022912349964751375,0.16840433494884258,0.0
282,-88.67058823529412,25.88125,0.0789296935553719,0.09678654002344743,0.0
283,-88.45882352941176,25.88125,0.14697872154798913,0.1526860761662071,0.0
284,-88.24705882352941,25.88125,0.1416125049858025,0.23336217353830954,0.0
285,-88.03529411764706,25.88125,0.16915560953830677,0.2088140650268598,0.0
286,-87.82352941176471,25.88125,0.09168965723953203,0.1190513017042438,0.0
287,-87.61176470588235,25.88125,0.14663822770253163,0.1559584913008201,0.0
288,-87.4,25.88125,0.21760332129009258,0.49492717356402083,0.0
289,-87.18823529411765,25.88125,0.2387844301838058,-0.12333387924494027,0.0
290,-86.97647058823529,25.88125,0.19478491090509745,-0.22473936927393778,0.0
291,-86.76470588235294,25.88125,0.25198044846692363,-0.14247443243011956,0.0
292,-86.55294117647058,25.88125,0.3915867363792774,-0.14689489173658438,0.0
293,-86.34117647058824,25.88125,0.4078734163455104,-0.16746880929468197,0.0
294,-86.12941176470588,25.88125,0.4684746174611453,-0.03790512924159047,0.0
295,-85.91764705882353,25.88125,0.4496743711778575,-0.06903519028591874,0.0
296,-85.70588235294117,25.88125,0.36021299536323986,-0.0420252902503838,0.0
297,-85.49411764705883,25.88125,0.2682709709522433,-0.06019598848930019,0.0
298,-85.28235294117647,25.88125,0.13894377008290743,-0.21592825082277603,0.0
299,-85.07058823529411,25.88125,0.08432065289497324,-0.2967366690188978,0.0
300,-84.85882352941177,25.88125,0.11676423828766323,-0.28046021887587125,0.0
301,-84.6470588235294,25.88125,0.013730034945336879,-0.21845953593997114,0.0
302,-84.43529411764706,25.88125,-0.050889981468316484,-0.10558786831594957,0.0
303,-84.2235294117647,25.88125,-0.019300265715504382,-0.21188699432052863,0.0
304,-84.01176470588236,25.88125,0.019427972773354896,-0.10170430372950284,0.0
305,-83.8,25.88125,0.03168457729867181,-0.05096953677714207,0.0
306,-90.78823529411764,26.1125,0.03974926552027607,-0.1058717085701459,0.0
307,-90.5764705882353,26.1125,0.010327879471775877,-0.02554493050281023,0.0
308,-90.36470588235294,26.1125,-0.05068853550326873,-0.12723410927486078,0.0
309,-90.15294117647059,26.1125,-0.09240109590684205,-0.11169966073948893,0.0
310,-89.94117647058823,26.1125,-0.1274507691785936,-0.2342603643989767,0.0
311,-89.72941176470589,26.1125,-0.09326661456561067,-0.32396850118913323,0.0
312,-89.51764705882353,26.1125,-0.026599236258979246,-0.5097626156063918,0.0
313,-89.30588235294118,26.1125,-0.005263158509686938,-0.3289531972351865,0.0
314,-89.09411764705882,26.1125,0.052395797622087376,0.013019942000655578,0.0
315,-88.88235294117646,26.1125,0.13051756763582353,0.013353112124012089,0.0
316,-88.67058823529412,26.1125,0.1410258432988063,0.14378334319974828,0.0
317,-88.45882352941176,26.1125,0.12903851210450223,0.13930527576729326,0.0
318,-88.24705882352941,26.1125,0.21064856661313083,0.3435306056573911,0.0
319,-88.03529411764706,26.1125,0.31663452982035406,0.2556051102822989,0.0
320,-87.82352941176471,26.1125,0.24541509210953683,0.1439635189130203,0.0
321,-87.61176470588235,26.1125,0.24926543262332498,0.13744872388439594,0.0
322,-87.4,26.1125,0.33213422498215794,0.23410558959735966,0.0
323,-87.18823529411765,26.1125,0.25273096766359043,-0.15085671803597744,0.0
324,-86.97647058823529,26.1125,0.2732833467432799,-0.21380526012934142,0.0
325,-86.76470588235294,26.1125,0.36164422322148415,-0.24345781918789813,0.0
326,-86.55294117647058,26.1125,0.3273270276046497,-0.1921589091011226,0.0
327,-86.34117647058824,26.1125,0.2540029076164502,-0.08214789973887518,0.0
328,-86.12941176470588,26.1125,0.25308947513329066,-0.009968208045421362,0.0
329,-85.91764705882353,26.1125,0.375831015707851,-0.0661478914213544,0.0
330,-85.70588235294117,26.1125,0.35009800845035394,0.02162802398843397,0.0
331,-85.49411764705883,26.1125,0.33070550202064597,-0.06842824020275978,0.0
332,-85.28235294117647,26.1125,0.1875564766756148,0.03558813565560784,0.0
333,-85.07058823529411,26.1125,0.13715475047652054,-0.18025434484287167,0.0
334,-84.85882352941177,26.1125,0.07580624899499099,-0.12792187129211466,0.0
335,-84.6470588235294,26.1125,0.046370205157565354,-0.11895864778176628,0.0
336,-84.43529411764706,26.1125,0.04328810859684042,-0.25459450365230907,0.0
337,-84.2235294117647,26.1125,0.09574632037950373,-0.3015887104468074,0.0
338,-84.01176470588236,26.1125,0.016568306056579375,-0.10778111926846837,0.0
339,-83.8,26.1125,0.008828995998995896,-0.0911472370103354,0.0
340,-90.78823529411764,26.34375,0.06350291813834648,-0.11612322349819076,0.0
341,-90.5764705882353,26.34375,0.06418284487732946,-0.02493215456831956,0.0
342,-90.36470588235294,26.34375,-0.016636173595554308,-0.057556913445720524,0.0
343,-90.15294117647059,26.34375,-0.040705092858418765,-0.11320394068154967,0.0
344,-89.94117647058823,26.34375,-0.016425020450074535,-0.17856509691783298,0.0
345,-89.72941176470589,26.34375,-0.04611647535341121,-0.328245069416941,0.0
346,-89.51764705882353,26.34375,0.013730149889211039,-0.43509174207810175,0.0
347,-89.30588235294118,26.34375,0.01778892304811828,-0.22538864251385463,0.0
348,-89.09411764705882,26.34375,0.1161233206475505,-0.010683381313912806,0.0
349,-88.88235294117646,26.34375,0.1664192867010488,-0.049395028241979784,0.0
350,-88.67058823529412,26.34375,0.14034711949517464,0.1547492783360283,0.0
351,-88.45882352941176,26.34375,0.19611744411092563,0.09869053646490436,0.0
352,-88.24705882352941,26.34375,0.23286525378117917,0.17252243702729073,0.0
353,-88.03529411764706,26.34375,0.3826172580148189,0.2070506932861645,0.0
354,-87.82352941176471,26.34375,0.38790405483017565,-0.08941364286944874,0.0
355,-87.61176470588235,26.34375,0.5875624261244473,0.08274504718083615,0.0
