,lonbins,latbins,ubar,vbar
94,-87.65593220338982,23.961290322580645,-0.19542164317782967,0.015684632697749286
95,-87.50169491525423,23.961290322580645,-0.17709952649450697,0.08794018992081497
96,-87.34745762711864,23.961290322580645,-0.4249048839997138,0.42086267111087866
97,-87.19322033898305,23.961290322580645,-0.5326506732289112,0.3296566857807008
98,-87.03898305084746,23.961290322580645,-0.38819355757204743,0.4855144577166545
99,-86.88474576271186,23.961290322580645,-0.15157696303756343,0.27913360593001035
100,-86.73050847457627,23.961290322580645,-0.10218067476675789,-0.0004322442876531146
101,-86.57627118644068,23.961290322580645,-0.09643732940178201,-0.05435652480274852
102,-86.42203389830509,23.961290322580645,-0.005062447622393327,0.026374073124878362
103,-86.26779661016948,23.961290322580645,0.08796356141316657,0.02500098679951108
104,-86.1135593220339,23.961290322580645,-0.038136060126917,0.016484342953224315
105,-85.9593220338983,23.961290322580645,-0.0686890779784107,0.0014192294285242458
106,-85.80508474576271,23.961290322580645,-0.003929552454652577,-0.04078069390172674
107,-85.65084745762712,23.961290322580645,0.06382066135304235,0.03962479657168894
108,-85.49661016949152,23.961290322580645,0.21929068687444184,-0.0298710953983436
109,-85.34237288135593,23.961290322580645,0.22824654226393723,-0.03454012132181937
110,-85.18813559322034,23.961290322580645,0.2130218209326804,-0.10236017286643456
111,-85.03389830508475,23.961290322580645,0.18809489417943603,-0.20860243317230565
112,-84.87966101694914,23.961290322580645,0.21096632333282686,-0.3987937060356233
113,-84.72542372881355,23.961290322580645,0.2920747211396157,-0.37179118612102535
114,-84.57118644067796,23.961290322580645,0.4111960308840165,-0.2621795854326034
115,-84.41694915254237,23.961290322580645,0.41781750436967835,-0.29217377704352326
116,-84.26271186440678,23.961290322580645,0.458868535997133,-0.3835015333333313
117,-84.10847457627118,23.961290322580645,0.3488032613981795,-0.279625177141861
118,-83.95423728813559,23.961290322580645,0.5097271587589027,-0.300300110991534
119,-83.8,23.961290322580645,0.3569708844717244,-0.24974891022636767
121,-92.74576271186442,24.122580645161293,-0.008316479772689412,-0.030176723615389176
122,-92.59152542372883,24.122580645161293,0.012411439182075538,-0.01488350358081754
123,-92.43728813559322,24.122580645161293,-0.010392778576174017,-0.073682324233811
124,-92.28305084745763,24.122580645161293,-0.07536500008521232,-0.024301072747000576
125,-92.12881355932204,24.122580645161293,-0.06557381942188688,0.027003966298820875
126,-91.97457627118645,24.122580645161293,-0.040152701368986854,-0.06457279869434172
127,-91.82033898305085,24.122580645161293,-0.08178910166034117,-0.0789971143236329
128,-91.66610169491526,24.122580645161293,-0.16995020439959138,0.017292763200055822
129,-91.51186440677967,24.122580645161293,-0.0457528382442026,0.015824475270111344
130,-91.35762711864407,24.122580645161293,-0.16822027946114282,-0.06642624328444618
131,-91.20338983050848,24.122580645161293,-0.14257959067062126,-0.014643339261876834
132,-91.04915254237288,24.122580645161293,-0.0369454996850216,0.04892005864706316
133,-90.89491525423729,24.122580645161293,-0.04206859957762479,-0.07334704613146699
134,-90.7406779661017,24.122580645161293,-0.04676827096233,-0.07414715803871023
135,-90.58644067796611,24.122580645161293,-0.0772597191656177,-0.032008577338469374
136,-90.4322033898305,24.122580645161293,-0.07857401748994364,-0.05769446507288683
137,-90.27796610169491,24.122580645161293,0.010210761918804805,0.005227681068183269
138,-90.12372881355932,24.122580645161293,-0.031876774522890915,-0.030299381996731174
139,-89.96949152542373,24.122580645161293,-0.032009234206382006,-0.11151566565610199
140,-89.81525423728814,24.122580645161293,-0.012283737346142841,-0.0569261831012275
141,-89.66101694915254,24.122580645161293,-0.020412735301635985,-0.021118237138120624
142,-89.50677966101695,24.122580645161293,0.0011278977255692363,-0.11972417877022498
143,-89.35254237288136,24.122580645161293,-0.047950813893245535,-0.1135882475829611
144,-89.19830508474577,24.122580645161293,0.006319878158521539,-0.020726819037474715
145,-89.04406779661016,24.122580645161293,-0.0037449045977574146,-0.03153311885820524
146,-88.88983050847457,24.122580645161293,0.013311791541617435,-0.10730607462519344
147,-88.73559322033898,24.122580645161293,0.03850846356456157,-0.1832205507259136
148,-88.5813559322034,24.122580645161293,0.053025385918314114,-0.08914873495704626
149,-88.4271186440678,24.122580645161293,0.046063676797284694,-0.036192382601540354
150,-88.2728813559322,24.122580645161293,-0.04695727675486222,-0.015097386710616249
151,-88.11864406779661,24.122580645161293,-0.03921088543621143,0.008973563749765111
152,-87.96440677966102,24.122580645161293,-0.12618042293200352,0.08997212450233288
153,-87.81016949152543,24.122580645161293,-0.4344352718395293,0.0478139145888697
154,-87.65593220338982,24.122580645161293,-0.4394754852924439,0.07502906087831737
155,-87.50169491525423,24.122580645161293,-0.5035389203434442,0.29118047599912145
156,-87.34745762711864,24.122580645161293,-0.485749095271366,0.2094511169523806
157,-87.19322033898305,24.122580645161293,-0.4419786945917251,0.3691959472063452
158,-87.03898305084746,24.122580645161293,-0.34779295271152644,0.21096400050155942
159,-86.88474576271186,24.122580645161293,-0.14803715501896486,0.15109711137794538
160,-86.73050847457627,24.122580645161293,-0.06269764100826325,0.0009409027440368909
161,-86.57627118644068,24.122580645161293,-0.015274626279057556,-0.03826399927434935
162,-86.42203389830509,24.122580645161293,-0.04477440560628131,-0.03213830002641753
163,-86.26779661016948,24.122580645161293,-0.14129640300463864,0.09017128102323586
164,-86.1135593220339,24.122580645161293,-0.09233603138903834,0.05667048012185871
165,-85.9593220338983,24.122580645161293,-0.08347542902584328,0.0429115686956092
166,-85.80508474576271,24.122580645161293,-0.14712617296109107,-0.16611097875833175
167,-85.65084745762712,24.122580645161293,-0.09422265122488671,-0.10635575736030027
168,-85.49661016949152,24.122580645161293,-0.0011754741730786885,-0.2834646267458729
169,-85.34237288135593,24.122580645161293,0.17027312911109543,-0.07415077042879749
170,-85.18813559322034,24.122580645161293,0.15347261102275825,-0.07975669454472879
171,-85.03389830508475,24.122580645161293,0.21349462602553695,-0.1749454999460499
172,-84.87966101694914,24.122580645161293,0.22677258298798839,-0.246086564806134
173,-84.72542372881355,24.122580645161293,0.36943824590306784,-0.2763327782554635
174,-84.57118644067796,24.122580645161293,0.40302767313530136,-0.3444167909489544
175,-84.41694915254237,24.122580645161293,0.4115185415722004,-0.3429392827529843
176,-84.26271186440678,24.122580645161293,0.30634221030785064,-0.22483667122104783
177,-84.10847457627118,24.122580645161293,0.3604963527097129,-0.2525887696569298
178,-83.95423728813559,24.122580645161293,0.41148597209162335,-0.252645108147541
179,-83.8,24.122580645161293,0.21498735076537234,-0.2869974353752816
181,-92.74576271186442,24.283870967741937,-0.007580013460265346,-0.041901143438078874
182,-92.59152542372883,24.283870967741937,0.018016760706724623,-0.08161159187953736
183,-92.43728813559322,24.283870967741937,-0.056230550086564225,-0.004275511592973803
184,-92.28305084745763,24.283870967741937,-0.009473910460377578,0.0023942189066269663
185,-92.12881355932204,24.283870967741937,0.007995464830758437,-0.014122249911247284
186,-91.97457627118645,24.283870967741937,-0.01979946705116293,-0.034419386036484374
187,-91.82033898305085,24.283870967741937,-0.08113584494851847,-0.046898169657434256
188,-91.66610169491526,24.283870967741937,-0.08499002660127246,0.05490564866739959
189,-91.51186440677967,24.283870967741937,-0.1267734598984954,0.04057550381661815
190,-91.35762711864407,24.283870967741937,-0.07926184274724188,-0.04993946546765879
191,-91.20338983050848,24.283870967741937,-0.05201090624532459,-0.15989756162799965
192,-91.04915254237288,24.283870967741937,-0.023225967030215,-0.03822277290993953
193,-90.89491525423729,24.283870967741937,-0.007526065309872849,-0.031761645807440744
194,-90.7406779661017,24.283870967741937,0.025641627896390365,-0.022011890085889003
195,-90.58644067796611,24.283870967741937,-0.004328041097587204,-0.037213621362700365
196,-90.4322033898305,24.283870967741937,0.0211216852153917,-0.08188498617965236
197,-90.27796610169491,24.283870967741937,0.026449902803625278,-0.01952374671446388
198,-90.12372881355932,24.283870967741937,0.07123112077503078,-0.07104680153787848
199,-89.96949152542373,24.283870967741937,0.04430060631509297,-0.059646722103200905
200,-89.81525423728814,24.283870967741937,-0.015130395469827976,-0.07639129643698747
201,-89.66101694915254,24.283870967741937,0.10962960695492656,-0.10111558049898492
202,-89.50677966101695,24.283870967741937,0.13881266792970332,-0.10531891183231507
203,-89.35254237288136,24.283870967741937,0.06885213025408704,-0.10053919026527199
204,-89.19830508474577,24.283870967741937,0.06322434705855427,-0.04373328803224956
205,-89.04406779661016,24.283870967741937,0.10345786152681721,-0.10683022210080464
206,-88.88983050847457,24.283870967741937,0.1599424954550545,-0.15036191394942186
207,-88.73559322033898,24.283870967741937,0.20689079561497542,-0.2294848303604416
208,-88.5813559322034,24.283870967741937,0.12285695661971574,-0.0998321647516987
209,-88.4271186440678,24.283870967741937,0.074818228679485,0.02094496318383449
210,-88.2728813559322,24.283870967741937,0.05443904132253328,0.05850748871260902
211,-88.11864406779661,24.283870967741937,-0.021997890789454844,0.05284276784330334
212,-87.96440677966102,24.283870967741937,-0.15622755944190828,0.15626755859052605
213,-87.81016949152543,24.283870967741937,-0.3597643822206954,0.22923933438822075
214,-87.65593220338982,24.283870967741937,-0.5346563939919481,0.3898426170065823
215,-87.50169491525423,24.283870967741937,-0.3632853185303643,0.20373039359847214
216,-87.34745762711864,24.283870967741937,-0.2860316141677396,-0.12269205460744866
217,-87.19322033898305,24.283870967741937,-0.36846962791494897,0.09495751648156654
218,-87.03898305084746,24.283870967741937,-0.30985872755925975,0.1520712524369737
219,-86.88474576271186,24.283870967741937,-0.08306115455078181,-0.03407316637534679
220,-86.73050847457627,24.283870967741937,-0.06157584983578344,-0.05239377056152904
221,-86.57627118644068,24.283870967741937,-0.07650858023007191,0.018602972084526586
222,-86.42203389830509,24.283870967741937,-0.13355329904577068,-0.04322689826640544
223,-86.26779661016948,24.283870967741937,-0.18603045747637403,0.1606764186497091
224,-86.1135593220339,24.283870967741937,0.009030578717842047,0.03809600918055773
225,-85.9593220338983,24.283870967741937,-0.02118888162600785,0.024697265128319556
226,-85.80508474576271,24.283870967741937,0.005584633915076375,-0.05403645691951547
227,-85.65084745762712,24.283870967741937,-0.084855901117787,-0.14832594285522147
228,-85.49661016949152,24.283870967741937,-0.016181312006297077,-0.30066519247866436
229,-85.34237288135593,24.283870967741937,0.033138231865866646,-0.140047864705781
230,-85.18813559322034,24.283870967741937,0.1187393872634604,-0.13323965989186667
231,-85.03389830508475,24.283870967741937,0.0997013926542696,-0.20027225741498786
232,-84.87966101694914,24.283870967741937,0.20649998181069726,-0.2856879439436033
233,-84.72542372881355,24.283870967741937,0.33787855706900616,-0.3064837465114788
234,-84.57118644067796,24.283870967741937,0.32690072206155024,-0.42305023732311814
235,-84.41694915254237,24.283870967741937,0.2414860488569847,-0.22312239510832427
236,-84.26271186440678,24.283870967741937,0.22776431239967732,-0.23356176577386728
237,-84.10847457627118,24.283870967741937,0.23006245343071957,-0.24434981958584673
238,-83.95423728813559,24.283870967741937,0.2768805813379801,-0.2550876709215738
239,-83.8,24.283870967741937,0.22352093261221376,-0.1870502976462803
241,-92.74576271186442,24.44516129032258,-0.026299423731469634,-0.04781448505139563
242,-92.59152542372883,24.44516129032258,-0.08837639734618635,-0.0333173059334707
243,-92.43728813559322,24.44516129032258,-0.040276351127372594,-0.0010186782903760122
244,-92.28305084745763,24.44516129032258,-0.07338227551269193,-0.09520647189969733
245,-92.12881355932204,24.44516129032258,-0.017529806955880373,0.016757192216310928
246,-91.97457627118645,24.44516129032258,-0.014821195824420574,-0.024244012173273457
247,-91.82033898305085,24.44516129032258,-0.07379094895857619,0.0646895548222864
248,-91.66610169491526,24.44516129032258,-0.024716868134504823,1.4187996457625128e-05
249,-91.51186440677967,24.44516129032258,0.09590521595288357,-0.04084720415147289
250,-91.35762711864407,24.44516129032258,0.05174877132624687,0.0014763877358651303
251,-91.20338983050848,24.44516129032258,-0.11197347015264764,-0.0513817063726896
252,-91.04915254237288,24.44516129032258,-0.14322839074012134,-0.059020555878935885
253,-90.89491525423729,24.44516129032258,-0.0951605429752948,-0.03257695908687781
254,-90.7406779661017,24.44516129032258,-0.15530431015514368,-0.05425663148855035
255,-90.58644067796611,24.44516129032258,-0.03696451558840571,-0.04384088810339912
256,-90.4322033898305,24.44516129032258,-0.023988974440252636,-0.09364183846123063
257,-90.27796610169491,24.44516129032258,-0.037963723640371726,-0.05733595848146594
258,-90.12372881355932,24.44516129032258,-0.012668761261356234,-0.1224910775877485
259,-89.96949152542373,24.44516129032258,-0.004134941254542151,-0.06943005592038676
260,-89.81525423728814,24.44516129032258,0.09238109293677779,-0.10887520838692366
261,-89.66101694915254,24.44516129032258,0.025513406212608367,-0.1731011101960453
262,-89.50677966101695,24.44516129032258,0.08180207050344664,-0.054184263764163014
263,-89.35254237288136,24.44516129032258,0.16105435136344015,-0.16175987935554112
264,-89.19830508474577,24.44516129032258,0.3065368679374957,-0.16056156434029634
265,-89.04406779661016,24.44516129032258,0.41672350038300987,-0.17737933746013285
266,-88.88983050847457,24.44516129032258,0.36352463302896804,-0.25661924738722985
267,-88.73559322033898,24.44516129032258,0.17831273456788743,-0.021630017744089354
268,-88.5813559322034,24.44516129032258,0.16211784006575913,0.005383660994209921
269,-88.4271186440678,24.44516129032258,0.09267660823311966,0.023371881341283103
270,-88.2728813559322,24.44516129032258,0.09181976208176268,0.09589872502000563
271,-88.11864406779661,24.44516129032258,0.04188525547434094,0.18850266570881583
272,-87.96440677966102,24.44516129032258,-0.18180795483973333,0.2250524817092103
273,-87.81016949152543,24.44516129032258,-0.27490665262792885,0.29012789094886304
274,-87.65593220338982,24.44516129032258,-0.48087224776509674,0.5476622507838521
275,-87.50169491525423,24.44516129032258,-0.30324196603240877,0.1594791878091621
276,-87.34745762711864,24.44516129032258,-0.2932992042181706,0.13935989043894845
277,-87.19322033898305,24.44516129032258,-0.39321434148162954,0.028236503789764642
278,-87.03898305084746,24.44516129032258,-0.2441819092646179,-0.017219991828598243
279,-86.88474576271186,24.44516129032258,-0.1727929793520493,-0.18618774064903487
280,-86.73050847457627,24.44516129032258,-0.0628186302943214,-0.06766754197956894
281,-86.57627118644068,24.44516129032258,-0.28288009917291157,0.08128825370823332
282,-86.42203389830509,24.44516129032258,-0.31697824134552793,0.028048338359760033
283,-86.26779661016948,24.44516129032258,-0.1259041154498861,-0.03680669365357644
284,-86.1135593220339,24.44516129032258,-0.22590423624285336,0.046405433119044937
285,-85.9593220338983,24.44516129032258,-0.06704879841195156,-0.03412560108740543
286,-85.80508474576271,24.44516129032258,-0.07703922489787343,-0.06518340522762393
287,-85.65084745762712,24.44516129032258,-0.03930229266943897,-0.20713348431830084
288,-85.49661016949152,24.44516129032258,0.01303582803019245,-0.21390334380500992
289,-85.34237288135593,24.44516129032258,0.013888478241069752,-0.26367933870417565
290,-85.18813559322034,24.44516129032258,0.08284661971570993,-0.1497037881984011
291,-85.03389830508475,24.44516129032258,0.0770336804077623,-0.08308578219078629
292,-84.87966101694914,24.44516129032258,0.023085503336302413,-0.292226374851902
293,-84.72542372881355,24.44516129032258,0.16898990827452973,-0.34693416472203914
294,-84.57118644067796,24.44516129032258,0.33100326081347786,-0.35710447815996704
295,-84.41694915254237,24.44516129032258,0.13538313703314922,-0.15438447623571663
296,-84.26271186440678,24.44516129032258,0.16812159263047205,-0.18666867721608535
297,-84.10847457627118,24.44516129032258,0.13623788088576214,-0.22317160969982672
298,-83.95423728813559,24.44516129032258,0.2201281415594289,-0.27219027504544774
299,-83.8,24.44516129032258,0.2004089972566149,-0.1302639881757329
301,-92.74576271186442,24.606451612903225,0.05282486267471309,0.015567228711752751
302,-92.59152542372883,24.606451612903225,0.04984495281503169,-0.048985914605910855
303,-92.43728813559322,24.606451612903225,-0.05707572532245616,-0.09663212803324059
304,-92.28305084745763,24.606451612903225,-0.06399279743461937,-0.06109827136433267
305,-92.12881355932204,24.606451612903225,-0.11424966251217115,0.0832452556968751
306,-91.97457627118645,24.606451612903225,-0.098666437048787,-0.018351903543268717
307,-91.82033898305085,24.606451612903225,-0.09067627049807163,-0.015832954453115097
308,-91.66610169491526,24.606451612903225,-0.06398708728573965,-0.006957904192412181
309,-91.51186440677967,24.606451612903225,-0.04213639021138169,-0.01529729946852316
310,-91.35762711864407,24.606451612903225,-0.05110367796206969,0.146579636874342
311,-91.20338983050848,24.606451612903225,-0.050577423589707904,0.014480144511577465
312,-91.04915254237288,24.606451612903225,-0.10131418902851348,-0.02764077594193145
313,-90.89491525423729,24.606451612903225,-0.09370600602672913,-0.0552510761303392
314,-90.7406779661017,24.606451612903225,-0.06475711052451012,-0.07046388859916293
315,-90.58644067796611,24.606451612903225,-0.06984354940244272,-0.11574644018026453
316,-90.4322033898305,24.606451612903225,-0.09934878656537809,-0.12435872202732348
317,-90.27796610169491,24.606451612903225,-0.016155848914834008,-0.07809600759610652
318,-90.12372881355932,24.606451612903225,0.015663489730035476,-0.1350819963365381
319,-89.96949152542373,24.606451612903225,0.0384618787490492,-0.1702853244672122
320,-89.81525423728814,24.606451612903225,0.07786932950851867,-0.1701708554306071
321,-89.66101694915254,24.606451612903225,0.05663758780174686,-0.1254764851783481
322,-89.50677966101695,24.606451612903225,0.2768484871584682,-0.22574316090095445
323,-89.35254237288136,24.606451612903225,0.43576074189998487,-0.2917934855539208
324,-89.19830508474577,24.606451612903225,0.3975066204397779,-0.3080713918701056
325,-89.04406779661016,24.606451612903225,0.3497734359991942,-0.17953835858973094
326,-88.88983050847457,24.606451612903225,0.22229217924441239,-0.040625975967449816
327,-88.73559322033898,24.606451612903225,0.10311686709403342,0.049548527138862236
328,-88.5813559322034,24.606451612903225,0.04975616765765528,0.1056179875107783
329,-88.4271186440678,24.606451612903225,0.031167043646522518,0.12116756712241761
330,-88.2728813559322,24.606451612903225,-0.09188411796988827,0.1833098705807246
331,-88.11864406779661,24.606451612903225,-0.07655804598819889,0.20659630494628597
332,-87.96440677966102,24.606451612903225,-0.1695670468474229,0.31433336530460604
333,-87.81016949152543,24.606451612903225,-0.36786859204133426,0.5380925892335963
334,-87.65593220338982,24.606451612903225,-0.3540377470742504,0.3002766909425616
335,-87.50169491525423,24.606451612903225,-0.26279929614281533,0.23203145527315147
336,-87.34745762711864,24.606451612903225,-0.2720247820477337,0.2024794351232907
337,-87.19322033898305,24.606451612903225,-0.17275178484391193,0.13172839512543005
338,-87.03898305084746,24.606451612903225,-0.19012875297902543,-0.01253790484423083
339,-86.88474576271186,24.606451612903225,-0.3061661167646511,-0.20852254133679693
340,-86.73050847457627,24.606451612903225,-0.3255873204800487,-0.04590989891046028
341,-86.57627118644068,24.606451612903225,-0.3473126360649783,0.06534979141310415
342,-86.42203389830509,24.606451612903225,-0.28097922888137333,-0.030156221606609215
343,-86.26779661016948,24.606451612903225,-0.337938653881406,0.0038044137434580143
344,-86.1135593220339,24.606451612903225,-0.12342626745603959,-0.011175735453610306
345,-85.9593220338983,24.606451612903225,-0.059764016575479334,-0.12533487881461688
346,-85.80508474576271,24.606451612903225,0.05620306475175423,-0.14630177197581182
347,-85.65084745762712,24.606451612903225,0.006184519423710426,-0.11210086981525434
348,-85.49661016949152,24.606451612903225,-0.00656107069309048,-0.2131728402110769
349,-85.34237288135593,24.606451612903225,-0.07932383689976455,-0.262155290627845
350,-85.18813559322034,24.606451612903225,-0.059121277974399034,-0.25051397092135114
351,-85.03389830508475,24.606451612903225,0.036778166064285064,-0.1944203604924471
352,-84.87966101694914,24.606451612903225,0.08843361257197169,-0.24793350463774771
353,-84.72542372881355,24.606451612903225,0.11665344728190175,-0.3222726175930453
354,-84.57118644067796,24.606451612903225,0.13363632900202885,-0.3464692799680644
355,-84.41694915254237,24.606451612903225,0.24346249957270893,-0.1755718611765963
356,-84.26271186440678,24.606451612903225,0.15230401179991238,-0.16868075558928106
357,-84.10847457627118,24.606451612903225,0.22539295386000627,-0.2424554251454743
358,-83.95423728813559,24.606451612903225,0.1713203169630127,-0.25193212100455736
359,-83.8,24.606451612903225,0.13802580984060359,-0.09677785183726888
361,-92.74576271186442,24.767741935483873,0.19427397942264485,0.13522074422992658
362,-92.59152542372883,24.767741935483873,0.045490203811885205,0.0076494753479394596
363,-92.43728813559322,24.767741935483873,0.13639607354780559,0.028557224895586514
364,-92.28305084745763,24.767741935483873,-0.030107360235589235,0.07304614272246002
365,-92.12881355932204,24.767741935483873,-0.0819908147984179,0.06304866076496259
366,-91.97457627118645,24.767741935483873,-0.044131586811326645,0.03289897362692107
367,-91.82033898305085,24.767741935483873,-0.04434150897771812,-0.055011705610488175
368,-91.66610169491526,24.767741935483873,-0.13628632480731645,-0.030780343786692328
369,-91.51186440677967,24.767741935483873,-0.11584854232427581,-0.10643427042189163
370,-91.35762711864407,24.767741935483873,-0.09687582415095386,0.016042444587578086
371,-91.20338983050848,24.767741935483873,-0.035977578772527635,0.05187149044626284
372,-91.04915254237288,24.767741935483873,-0.01202160778747648,-0.03317359744733118
373,-90.89491525423729,24.767741935483873,0.022398129953119638,-0.05239302696893689
374,-90.7406779661017,24.767741935483873,0.02208158232519051,-0.07286420995695071
375,-90.58644067796611,24.767741935483873,-0.007512904685424858,-0.04257961213893682
376,-90.4322033898305,24.767741935483873,0.0011072353020698381,-0.1329367901293095
377,-90.27796610169491,24.767741935483873,0.047018205631280334,-0.16454794761302727
378,-90.12372881355932,24.767741935483873,0.029899437220143207,-0.14149582699104138
379,-89.96949152542373,24.767741935483873,0.04782428645333522,-0.28158818263845864
380,-89.81525423728814,24.767741935483873,0.07680587825930538,-0.012519255224207002
381,-89.66101694915254,24.767741935483873,0.2015906478521434,-0.3637149215094902
382,-89.50677966101695,24.767741935483873,0.2809731052372988,-0.24043589585308975
383,-89.35254237288136,24.767741935483873,0.2900975316160135,-0.29796700021765604
384,-89.19830508474577,24.767741935483873,0.3054668175586314,-0.2754310226478481
385,-89.04406779661016,24.767741935483873,0.17086838117316577,-0.005349626300875599
386,-88.88983050847457,24.767741935483873,0.06263930714363672,0.15082635567617297
387,-88.73559322033898,24.767741935483873,-0.0029007068985586,0.16176642356730403
388,-88.5813559322034,24.767741935483873,-0.00017270109908490785,0.15466574931444424
389,-88.4271186440678,24.767741935483873,-0.09686070542669331,0.19283356015318007
390,-88.2728813559322,24.767741935483873,-0.13360070948998068,0.2556277961292607
391,-88.11864406779661,24.767741935483873,-0.09959019446777316,0.3180538558592568
392,-87.96440677966102,24.767741935483873,-0.32666492306774686,0.294168378007101
393,-87.81016949152543,24.767741935483873,-0.5987880990582921,0.6038694102700157
394,-87.65593220338982,24.767741935483873,-0.20797939051130662,0.14107678376949023
395,-87.50169491525423,24.767741935483873,-0.2809884369830103,0.29283068699553677
396,-87.34745762711864,24.767741935483873,-0.2502859938487655,0.20342045805490935
397,-87.19322033898305,24.767741935483873,-0.3451808225720576,0.20665522086230903
398,-87.03898305084746,24.767741935483873,-0.2938958168264388,0.10052329847443278
399,-86.88474576271186,24.767741935483873,-0.1948489604428365,-0.12331443465675741
400,-86.73050847457627,24.767741935483873,-0.47704696334655167,-0.12761782703400737
401,-86.57627118644068,24.767741935483873,-0.34361055108602473,-0.19111630764324353
402,-86.42203389830509,24.767741935483873,-0.07729725605713751,-0.16739915307086528
403,-86.26779661016948,24.767741935483873,-0.020027873598385617,-0.17701591876782732
404,-86.1135593220339,24.767741935483873,0.03774791774981783,-0.0637614299527758
405,-85.9593220338983,24.767741935483873,-0.019478546534265256,-0.20679405878813098
406,-85.80508474576271,24.767741935483873,-0.03852338028896916,-0.21724278456873763
407,-85.65084745762712,24.767741935483873,0.029225802133068635,-0.24454494281849717
408,-85.49661016949152,24.767741935483873,0.1483188085077041,-0.24374731397180044
409,-85.34237288135593,24.767741935483873,0.018920624017372642,-0.2763240704023696
410,-85.18813559322034,24.767741935483873,0.0887342164930178,-0.30657536997994095
411,-85.03389830508475,24.767741935483873,0.0400503498840997,-0.25888559761794533
412,-84.87966101694914,24.767741935483873,-0.006383702630752452,-0.3020815427323601
413,-84.72542372881355,24.767741935483873,0.08038248979262519,-0.38780271657624044
414,-84.57118644067796,24.767741935483873,0.0956399562291774,-0.603826827832674
415,-84.41694915254237,24.767741935483873,0.0032440656264445976,-0.09631075718460011
416,-84.26271186440678,24.767741935483873,0.11739084308809761,-0.18554093384856815
417,-84.10847457627118,24.767741935483873,0.11068243798830195,-0.16960312543424202
418,-83.95423728813559,24.767741935483873,0.06050067780839921,-0.2144048274766395
419,-83.8,24.767741935483873,0.02241405937380899,-0.0632417751463528
421,-92.74576271186442,24.929032258064517,0.06523630235804119,0.07920110640537421
422,-92.59152542372883,24.929032258064517,0.07365764106325486,0.054521835331221194
423,-92.43728813559322,24.929032258064517,0.04330327849370759,0.029871094240272428
424,-92.28305084745763,24.929032258064517,0.050670576229426376,0.14805079609307373
425,-92.12881355932204,24.929032258064517,0.060426857845449045,-0.03309578294597309
426,-91.97457627118645,24.929032258064517,0.05594859877523193,0.021608462878890098
427,-91.82033898305085,24.929032258064517,0.004900800403771372,-0.02196076135494832
428,-91.66610169491526,24.929032258064517,0.030339710714653426,0.022997729739703376
429,-91.51186440677967,24.929032258064517,-0.036098697139309716,-0.053254512659486386
430,-91.35762711864407,24.929032258064517,-0.09070019312415646,-0.031202996800301745
431,-91.20338983050848,24.929032258064517,-0.10653293149956101,-0.05333612844156527
